"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,127508049,112509610,0,,,"",,,,
2019,127508054,112505958,1,5,34,"M",2,,34,0
2019,127508055,112505958,2,5,32,"F",1,,32,0
2019,127511286,112509611,0,,,"",,,,
2019,127511289,112505975,0,,,"",,,,
2019,127508087,112505989,1,5,14,"M",1,,14,0
2019,127508091,112509622,1,5,29,"M",1,,29,0
2019,127508112,112509631,1,5,51,"F",1,,51,0
2019,127511312,112506013,1,5,33,"M",1,,33,0
2019,127511319,112509634,0,,,"",,,,
2019,127508128,112506026,1,5,16,"M",1,,16,0
2019,127508140,112509642,0,,,"",,,,
2019,127511329,112506036,0,,,"",,,,
2019,127511337,112506056,0,,,"",,,,
2019,127511340,112509649,0,,,"",,,,
2019,127515231,112513640,1,5,29,"F",1,,29,0
2019,127511842,112510126,1,5,30,"M",1,,30,0
2019,127511843,112510127,0,,,"",,,,
2019,127511845,112510128,0,,,"",,,,
2019,127515579,112513936,1,5,73,"M",0,,73,0
2019,127515582,112510130,1,5,27,"M",1,,27,0
2019,127511848,112510131,1,5,17,"M",1,,17,0
2019,127511849,112510132,0,,,"",,,,
2019,127515587,112510133,0,,,"",,,,
2019,127515588,112510134,0,,,"",,,,
2019,127511850,112510135,1,5,51,"M",1,,51,0
2019,127515591,112510136,2,5,22,"M",1,,22,0
2019,127515590,112510136,1,5,21,"F",1,,21,0
2019,127511851,112510137,1,5,29,"M",1,,29,0
2019,127511852,112510138,0,,,"",,,,
2019,127511853,112510139,0,,,"",,,,
2019,127511854,112510140,0,,,"",,,,
2019,127511855,112510141,1,5,33,"F",1,,33,0
2019,127511856,112510142,2,5,15,"F",1,,15,0
2019,127511858,112510143,1,5,42,"M",0,,42,0
2019,127511859,112510144,1,5,59,"M",1,,59,0
2019,127511861,112510145,1,5,17,"M",1,,17,0
2019,127511862,112510146,0,,,"",,,,
2019,127515600,112513952,0,,,"",,,,
2019,127511865,112510148,1,5,24,"F",1,,24,0
2019,127511866,112510150,1,5,34,"M",3,,34,0
2019,127515604,112510151,0,,,"",,,,
2019,127511867,112510152,0,,,"",,,,
2019,127511868,112510153,0,,,"",,,,
2019,127508654,112510154,0,,,"",,,,
2019,127508656,112510157,1,5,32,"F",1,,32,0
2019,127511873,112510158,0,,,"",,,,
2019,127511874,112510159,1,5,47,"M",1,,47,0
2019,127511875,112510160,0,,,"",,,,
2019,127511877,112513968,1,5,33,"M",1,,33,0
2019,127508664,112510162,1,5,46,"M",1,,46,0
2019,127511879,112510164,1,5,29,"M",2,,29,0
2019,127511880,112510165,1,5,59,"M",4,,59,0
2019,127511884,112510167,1,5,37,"F",1,,37,0
2019,127508673,112516511,1,5,46,"F",2,,46,0
2019,127515619,112510169,1,5,19,"M",1,,19,0
2019,127511887,112510170,1,5,29,"M",1,,29,0
2019,127511888,112510171,0,,,"",,,,
2019,127511889,112510172,1,5,24,"F",2,,19,29
2019,127511890,112510172,2,4,,"M",1,,,
2019,127508681,112516517,0,,,"",,,,
2019,127511891,112510173,0,,,"",,,,
2019,127511892,112510174,0,,,"",,,,
2019,127511893,112510175,1,5,32,"F",1,,32,0
2019,127511894,112510176,1,5,38,"M",1,,38,0
2019,127511895,112510177,0,,,"",,,,
2019,127511896,112510178,1,5,39,"M",1,,39,0
2019,127511897,112510179,1,5,28,"M",3,,28,0
2019,127511898,112510180,0,,,"",,,,
2019,127511899,112510181,1,5,33,"F",1,,33,0
2019,127515634,112510182,0,,,"",,,,
2019,127515635,112510183,1,4,,"M",0,,,
2019,127511900,112510184,0,,,"",,,,
2019,127511901,112513985,1,5,26,"F",1,,26,0
2019,127511903,112510185,2,4,,"F",0,,,
2019,127508694,112510187,0,,,"",,,,
2019,127515642,112513988,0,,,"",,,,
2019,127511906,112510189,0,,,"",,,,
2019,127511907,112510190,0,,,"",,,,
2019,127508699,112510191,2,5,26,"M",3,,26,0
2019,127508698,112510191,1,5,18,"M",1,,18,0
2019,127508700,112516532,1,4,,"F",1,,,
2019,127508701,112510192,0,,,"",,,,
2019,127515647,112510193,0,,,"",,,,
2019,127511908,112510194,1,5,21,"M",1,,16,26
2019,127511909,112510196,0,,,"",,,,
2019,127508704,112510197,0,,,"",,,,
2019,127511915,112510198,1,5,21,"M",1,,21,0
2019,127511916,112510199,0,,,"",,,,
2019,127508710,112510200,2,5,25,"F",1,,25,0
2019,127508709,112510200,1,5,24,"M",1,,24,0
2019,127515658,112510201,1,5,49,"F",1,,49,0
2019,127511917,112510202,1,5,37,"M",1,,37,0
2019,127511918,112510203,1,4,,"F",1,,,
2019,127515661,112510204,0,,,"",,,,
2019,127515662,112510205,0,,,"",,,,
2019,127515663,112514003,1,5,40,"F",1,,40,0
2019,127515665,112514005,0,,,"",,,,
2019,127511921,112510206,1,5,25,"M",1,,25,0
2019,127515667,112510207,1,5,13,"M",1,,13,0
2019,127515668,112510207,2,5,16,"M",1,,16,0
2019,127511922,112510208,1,4,,"M",1,,,
2019,127511923,112510208,2,4,,"M",1,,,
2019,127511926,112510209,4,5,10,"M",1,,10,0
2019,127511925,112510209,3,5,13,"M",1,,13,0
2019,127511924,112510209,2,5,12,"M",1,,12,0
2019,127511927,112510210,2,5,26,"F",1,,26,0
2019,127515670,112510211,1,5,15,"M",1,,15,0
2019,127511930,112510214,0,,,"",,,,
2019,127511932,112510216,0,,,"",,,,
2019,127511933,112510217,0,,,"",,,,
2019,127511934,112510218,1,5,14,"F",1,,14,0
2019,127511936,112510220,1,5,40,"F",1,,40,0
2019,127511937,112514012,1,5,55,"M",1,,55,0
2019,127515682,112510221,1,5,31,"F",1,,31,0
2019,127511939,112510222,0,,,"",,,,
2019,127511940,112510223,0,,,"",,,,
2019,127511941,112510224,1,5,14,"F",1,,14,0
2019,127511943,112510226,0,,,"",,,,
2019,127511944,112510227,0,,,"",,,,
2019,127511945,112510228,1,5,29,"M",1,,29,0
2019,127511946,112510229,1,5,36,"M",1,,36,0
2019,127511947,112510230,0,,,"",,,,
2019,127511948,112510231,0,,,"",,,,
2019,127511949,112510232,0,,,"",,,,
2019,127511950,112510233,0,,,"",,,,
2019,127511952,112510235,0,,,"",,,,
2019,127511953,112510236,0,,,"",,,,
2019,127511954,112510237,0,,,"",,,,
2019,127508746,112510238,0,,,"",,,,
2019,127511955,112510239,0,,,"",,,,
2019,127511956,112510240,0,,,"",,,,
2019,127511957,112510241,1,5,32,"M",1,,32,0
2019,127511958,112510242,1,5,21,"M",1,,21,0
2019,127511959,112510243,1,5,38,"M",1,,38,0
2019,127511961,112510245,1,5,41,"F",1,,41,0
2019,127511962,112510246,0,,,"",,,,
2019,127511963,112510247,1,5,22,"F",1,,22,0
2019,127511964,112510248,1,5,61,"M",1,,61,0
2019,127511965,112510248,2,5,15,"M",1,,15,0
2019,127511966,112510249,1,5,30,"F",0,,30,0
2019,127511967,112510250,1,5,48,"M",1,,48,0
2019,127511968,112510251,0,,,"",,,,
2019,127511970,112510253,0,,,"",,,,
2019,127511971,112510254,1,5,31,"M",1,,31,0
2019,127511972,112510255,0,,,"",,,,
2019,127511973,112510256,0,,,"",,,,
2019,127511974,112510257,0,,,"",,,,
2019,127511976,112510259,1,5,24,"M",1,,24,0
2019,127511977,112510260,1,5,25,"M",1,,25,0
2019,127511978,112510261,1,5,32,"M",1,,32,0
2019,127511979,112510262,0,,,"",,,,
2019,127511980,112510263,0,,,"",,,,
2019,127511981,112510264,0,,,"",,,,
2019,127511982,112510265,1,5,38,"M",1,,38,0
2019,127511983,112510266,1,5,67,"M",1,,67,0
2019,127511984,112510267,1,5,14,"M",1,,14,0
2019,127511985,112510268,1,5,33,"F",1,,33,0
2019,127511986,112510269,1,5,16,"F",1,,16,0
2019,127511988,112510271,1,5,16,"F",1,,16,0
2019,127511991,112510274,0,,,"",,,,
2019,127511992,112510275,1,5,39,"F",1,,39,0
2019,127511993,112510276,0,,,"",,,,
2019,127511994,112510277,0,,,"",,,,
2019,127511995,112510278,0,,,"",,,,
2019,127511996,112510279,0,,,"",,,,
2019,127511997,112510280,0,,,"",,,,
2019,127511998,112510281,0,,,"",,,,
2019,127511999,112510282,0,,,"",,,,
2019,127512000,112510283,0,,,"",,,,
2019,127512001,112510284,0,,,"",,,,
2019,127512002,112510285,0,,,"",,,,
2019,127512003,112510286,0,,,"",,,,
2019,127512004,112510287,0,,,"",,,,
2019,127512005,112510288,1,5,38,"M",1,,38,0
2019,127512006,112510289,1,5,31,"M",1,,31,0
2019,127512007,112510290,0,,,"",,,,
2019,127512008,112510291,1,5,24,"M",1,,24,0
2019,127512009,112510292,0,,,"",,,,
2019,127512010,112510293,1,5,40,"F",2,,40,0
2019,127512013,112510295,2,5,27,"M",1,,27,0
2019,127512012,112510295,1,5,27,"M",1,,27,0
2019,127512014,112510296,1,5,11,"M",1,,11,0
2019,127512015,112510297,0,,,"",,,,
2019,127512016,112510298,1,5,45,"M",1,,45,0
2019,127512017,112510299,1,4,,"F",1,,,
2019,127512018,112510300,0,,,"",,,,
2019,127512019,112510301,1,5,49,"M",1,,49,0
2019,127512020,112510302,0,,,"",,,,
2019,127512021,112510303,0,,,"",,,,
2019,127512022,112510304,0,,,"",,,,
2019,127512023,112510305,1,5,17,"M",2,,17,0
2019,127512024,112510306,0,,,"",,,,
2019,127512025,112510307,0,,,"",,,,
2019,127512026,112510308,0,,,"",,,,
2019,127512027,112510309,0,,,"",,,,
2019,127512028,112510310,0,,,"",,,,
2019,127512029,112510311,0,,,"",,,,
2019,127512030,112510312,0,,,"",,,,
2019,127512031,112510313,1,5,37,"M",1,,37,0
2019,127512032,112510314,1,5,22,"M",1,,22,0
2019,127512033,112510315,0,,,"",,,,
2019,127512038,112510319,1,5,58,"M",1,,58,0
2019,127512042,112510323,0,,,"",,,,
2019,127512043,112510324,0,,,"",,,,
2019,127512044,112510325,0,,,"",,,,
2019,127512045,112510326,0,,,"",,,,
2019,127512046,112510327,0,,,"",,,,
2019,127512047,112510328,0,,,"",,,,
2019,127512048,112510329,0,,,"",,,,
2019,127512049,112510330,0,,,"",,,,
2019,127512050,112510331,0,,,"",,,,
2019,127512052,112510333,0,,,"",,,,
2019,127512053,112510334,0,,,"",,,,
2019,127512054,112510335,0,,,"",,,,
2019,127512055,112510336,0,,,"",,,,
2019,127512056,112510337,1,5,33,"M",4,,33,0
2019,127512057,112510338,0,,,"",,,,
2019,127512058,112510339,0,,,"",,,,
2019,127512059,112510340,1,5,20,"F",1,,20,0
2019,127512060,112510341,1,5,15,"M",1,,15,0
2019,127512061,112510342,0,,,"",,,,
2019,127512062,112510343,0,,,"",,,,
2019,127512065,112510345,2,5,29,"F",2,,29,0
2019,127512066,112510346,1,5,16,"M",1,,16,0
2019,127512067,112510347,1,5,26,"M",1,,26,0
2019,127512069,112510349,0,,,"",,,,
2019,127512071,112510351,0,,,"",,,,
2019,127512072,112510352,0,,,"",,,,
2019,127512073,112510353,1,5,15,"M",1,,15,0
2019,127512074,112510354,0,,,"",,,,
2019,127512075,112510355,1,5,26,"M",1,,26,0
2019,136509640,120108351,1,5,20,"M",1,,20,0
2019,136509641,120108351,2,5,40,"M",1,,40,0
2019,127512078,112510358,1,5,19,"M",1,,19,0
2019,127512079,112510359,0,,,"",,,,
2019,136509649,120108358,1,5,13,"F",1,2,13,0
2019,136509651,120108358,3,5,15,"F",1,2,15,0
2019,127512082,112510362,1,5,19,"F",1,,19,0
2019,127512083,112510363,1,5,24,"F",2,,24,0
2019,127512084,112510364,0,,,"",,,,
2019,127512085,112510365,1,5,36,"F",1,,36,0
2019,127512086,112510366,0,,,"",,,,
2019,127512087,112510367,0,,,"",,,,
2019,127512088,112510368,0,,,"",,,,
2019,127512089,112510369,0,,,"",,,,
2019,136509650,120108358,2,5,14,"F",1,2,14,0
2019,127512091,112510371,1,5,87,"F",1,,87,0
2019,127512092,112510372,0,,,"",,,,
2019,127512093,112510373,0,,,"",,,,
2019,127512094,112510374,0,,,"",,,,
2019,127512095,112510375,0,,,"",,,,
2019,136509656,120108363,1,5,37,"M",1,,37,0
2019,127512097,112510377,1,5,22,"F",1,,22,0
2019,136509657,120108364,1,5,36,"M",3,,36,0
2019,127512099,112510379,1,5,15,"F",1,,15,0
2019,127512100,112510380,1,5,19,"F",1,,19,0
2019,127512101,112510381,1,5,19,"F",1,,19,0
2019,136509664,120108369,0,,,"",,,,
2019,127512103,112510383,0,,,"",,,,
2019,136509669,120108374,0,,,"",,,,
2019,127512105,112510385,0,,,"",,,,
2019,127512106,112510386,1,5,25,"M",1,,25,0
2019,127512107,112510387,0,,,"",,,,
2019,127512108,112510388,0,,,"",,,,
2019,127512109,112510389,0,,,"",,,,
2019,136529832,120113025,0,,,"",,,,
2019,136529834,120108381,1,5,19,"M",1,2,19,0
2019,127512112,112510391,1,5,23,"F",1,,23,0
2019,127512113,112510392,0,,,"",,,,
2019,127512114,112510393,0,,,"",,,,
2019,127512115,112510394,0,,,"",,,,
2019,136529848,120108393,0,,,"",,,,
2019,127512117,112510396,0,,,"",,,,
2019,136509712,120108407,0,,,"",,,,
2019,127512119,112510398,0,,,"",,,,
2019,127512120,112510399,0,,,"",,,,
2019,136509703,120113061,1,5,28,"F",1,2,28,0
2019,127512122,112510401,1,5,26,"M",1,,26,0
2019,127512123,112510402,1,5,42,"M",1,,42,0
2019,127512124,112510403,1,5,41,"M",1,,41,0
2019,136509720,120108414,1,5,34,"M",1,,34,0
2019,136529886,120113080,1,5,17,"M",1,,17,0
2019,127512127,112510406,1,5,35,"M",1,,35,0
2019,127512128,112510407,0,,,"",,,,
2019,127512129,112510408,0,,,"",,,,
2019,127512130,112510409,1,5,15,"M",1,,15,0
2019,127512131,112510410,1,5,18,"M",1,,18,0
2019,127512132,112510411,0,,,"",,,,
2019,127512133,112510412,0,,,"",,,,
2019,127512134,112510413,1,5,15,"F",1,,15,0
2019,127512135,112510414,0,,,"",,,,
2019,127512136,112510415,1,5,52,"F",1,,52,0
2019,127512137,112510416,0,,,"",,,,
2019,136529887,120113080,2,5,17,"F",1,,17,0
2019,127512139,112510418,0,,,"",,,,
2019,127512140,112510419,1,5,37,"M",1,,37,0
2019,127512141,112510420,1,5,16,"M",2,,16,0
2019,127512142,112510421,0,,,"",,,,
2019,127512143,112510422,1,5,36,"F",2,,36,0
2019,127512144,112510423,1,5,24,"F",1,,22,27
2019,127512145,112510423,2,5,24,"F",1,,22,27
2019,127512146,112510423,3,5,21,"F",1,,20,23
2019,136509725,120113083,0,,,"",,,,
2019,136509731,120108423,0,,,"",,,,
2019,127512149,112510425,0,,,"",,,,
2019,136509733,120113099,2,5,33,"M",1,3,33,0
2019,136509732,120113099,1,5,40,"F",1,2,40,0
2019,136509734,120113099,3,5,51,"M",1,2,51,0
2019,136529909,120108429,1,4,,"F",1,,,
2019,136529917,120108432,0,,,"",,,,
2019,136509748,120113117,0,,,"",,,,
2019,136509762,120113127,1,5,59,"M",1,2,59,0
2019,136529957,120108456,1,5,17,"M",1,1,17,0
2019,136509769,120108459,1,5,29,"F",1,2,29,0
2019,136529968,120113147,1,5,16,"M",0,1,16,0
2019,136529987,120108469,1,4,,"U",0,3,,
2019,136529998,120113179,1,5,26,"M",1,2,26,0
2019,136530004,120108478,1,5,27,"M",1,,25,30
2019,136530010,120108482,1,5,19,"M",1,2,19,0
2019,136530013,120108486,0,,,"",,,,
2019,136530015,120113196,1,5,46,"M",1,2,46,0
2019,136530024,120108491,0,,,"",,,,
2019,136509828,120113231,1,5,39,"M",1,,39,0
2019,136530048,120108498,1,5,24,"M",2,,24,0
2019,136530052,120108499,0,,,"",,,,
2019,127550088,112551212,1,5,43,"M",1,,43,0
2019,127555117,112551213,0,,,"",,,,
2019,127555118,112551214,0,,,"",,,,
2019,127555121,112551215,1,5,52,"F",1,,52,0
2019,127555122,112546237,0,,,"",,,,
2019,127545154,112551217,1,5,32,"M",1,,32,0
2019,127550091,112551218,0,,,"",,,,
2019,127550093,112551220,0,,,"",,,,
2019,127545163,112546240,0,,,"",,,,
2019,127555140,112551224,1,5,26,"M",1,,26,0
2019,127555145,112551226,0,,,"",,,,
2019,127555147,112546260,0,,,"",,,,
2019,127545189,112551227,0,,,"",,,,
2019,127555156,112546270,1,5,37,"M",1,,37,0
2019,127550102,112551228,1,5,28,"F",1,,28,0
2019,127545199,112551236,0,,,"",,,,
2019,127555171,112546289,1,5,45,"M",1,,45,0
2019,127550118,112551239,0,,,"",,,,
2019,127555190,112551242,1,5,43,"M",1,,43,0
2019,127555195,112546318,1,5,32,"F",1,,32,0
2019,127545220,112541296,0,,,"",,,,
2019,127550123,112551243,1,5,15,"M",2,,15,0
2019,127555210,112551245,0,,,"",,,,
2019,127545228,112551246,0,,,"",,,,
2019,127555220,112551247,0,,,"",,,,
2019,127555222,112546348,0,,,"",,,,
2019,127550129,112551248,1,5,15,"F",1,,15,0
2019,127555228,112546354,2,5,36,"M",1,,36,0
2019,127555230,112551250,0,,,"",,,,
2019,127550132,112551251,1,5,38,"F",1,,38,0
2019,127555254,112551256,0,,,"",,,,
2019,127555256,112551257,1,5,48,"M",1,,48,0
2019,127550141,112551258,1,5,30,"M",1,,30,0
2019,127550142,112551259,0,,,"",,,,
2019,127555266,112551262,1,5,14,"F",1,,14,0
2019,127545265,112541330,1,5,38,"M",2,,38,0
2019,127550145,112551264,1,4,,"U",0,,,
2019,127545266,112551265,0,,,"",,,,
2019,127555279,112551266,4,5,22,"F",1,,22,0
2019,127555277,112551266,2,5,20,"M",1,,20,0
2019,127555280,112551266,5,5,19,"M",1,,19,0
2019,127555281,112551266,6,5,27,"M",1,,27,0
2019,129551167,114321686,2,5,32,"M",1,,32,0
2019,129543241,114321686,1,5,35,"F",1,,35,0
2019,129548412,114321005,1,4,,"M",1,,,
2019,129548421,114326212,1,5,37,"M",0,,37,0
2019,129548422,114326213,1,5,44,"M",1,,44,0
2019,129543269,114321707,1,5,21,"M",1,,21,0
2019,129543280,114326233,0,,,"",,,,
2019,129543289,114321025,1,5,43,"F",1,,43,0
2019,129548433,114321715,1,5,40,"M",2,,40,0
2019,129548434,114321715,2,5,35,"M",1,,35,0
2019,129543293,114326245,1,5,45,"F",1,,45,0
2019,129551213,114326253,2,5,47,"M",1,,40,55
2019,129551212,114326253,1,5,27,"M",1,,24,30
2019,129543301,114326256,0,,,"",,,,
2019,129548439,114321029,1,5,47,"F",1,,47,0
2019,129543307,114326260,0,,,"",,,,
2019,129543308,114326261,1,5,41,"F",1,,41,0
2019,129551218,114326262,1,5,41,"M",1,,41,0
2019,129543310,114326264,1,5,22,"M",2,,22,0
2019,129543312,114326266,1,5,34,"M",1,,34,0
2019,129548443,114326267,0,,,"",,,,
2019,129551223,114321727,1,5,45,"M",1,,45,0
2019,129543314,114326270,1,5,23,"M",1,,23,0
2019,129548445,114326272,1,5,64,"M",1,,64,0
2019,129548446,114326272,2,5,32,"M",1,,32,0
2019,129543317,114326274,1,4,,"M",0,,,
2019,129543320,114326276,0,,,"",,,,
2019,129543321,114326277,1,5,26,"M",2,,26,0
2019,129543323,114326279,0,,,"",,,,
2019,129548450,114326281,1,5,49,"M",1,,49,0
2019,129543327,114326283,0,,,"",,,,
2019,129551228,114326285,0,,,"",,,,
2019,129548452,114326287,0,,,"",,,,
2019,129543330,114326289,1,5,23,"F",1,,23,0
2019,129543332,114326291,1,5,41,"M",1,,41,0
2019,129548456,114326292,0,,,"",,,,
2019,129543334,114326293,0,,,"",,,,
2019,129543336,114326296,0,,,"",,,,
2019,129548457,114321733,0,,,"",,,,
2019,129551232,114326299,1,5,31,"F",1,,31,0
2019,129548460,114326303,1,5,31,"M",1,,31,0
2019,129543343,114326305,0,,,"",,,,
2019,129548462,114326306,0,,,"",,,,
2019,129551234,114326308,0,,,"",,,,
2019,129548465,114326310,1,5,16,"M",1,,15,17
2019,129543347,114326311,0,,,"",,,,
2019,129543349,114321737,0,,,"",,,,
2019,129543352,114326315,0,,,"",,,,
2019,129543354,114326317,1,5,13,"M",1,,13,0
2019,129543355,114326318,0,,,"",,,,
2019,129543358,114326321,1,5,22,"M",2,,22,0
2019,129543359,114326322,0,,,"",,,,
2019,129543361,114326324,1,5,3,"M",1,,3,0
2019,129543363,114326326,1,5,26,"F",1,,26,0
2019,129543364,114326327,1,5,32,"M",1,,32,0
2019,129543370,114326331,0,,,"",,,,
2019,129543371,114326332,1,5,16,"F",1,,16,0
2019,129543374,114326335,2,4,,"M",0,,,
2019,129543373,114326335,1,4,,"M",0,,,
2019,129543375,114326335,3,4,,"M",0,,,
2019,129543377,114326336,0,,,"",,,,
2019,129543380,114326339,0,,,"",,,,
2019,129543384,114326342,0,,,"",,,,
2019,129543386,114326344,1,5,26,"F",1,,26,0
2019,129543388,114326345,0,,,"",,,,
2019,129543391,114326347,0,,,"",,,,
2019,129543393,114321066,1,5,35,"M",1,,35,0
2019,129548485,114321068,0,,,"",,,,
2019,129543398,114326353,0,,,"",,,,
2019,129543400,114326355,1,5,34,"M",3,,34,0
2019,129548487,114326357,1,5,20,"F",1,,20,0
2019,129543405,114326360,0,,,"",,,,
2019,129543406,114326361,0,,,"",,,,
2019,129543408,114326363,0,,,"",,,,
2019,129548491,114321074,0,,,"",,,,
2019,129548492,114321075,0,,,"",,,,
2019,129543411,114321076,1,5,34,"M",1,,34,0
2019,129543414,114326368,1,5,14,"M",1,,14,0
2019,129543415,114326369,0,,,"",,,,
2019,129543416,114326370,0,,,"",,,,
2019,129548498,114326372,0,,,"",,,,
2019,129543418,114326373,1,5,56,"M",1,,56,0
2019,129548500,114326377,1,5,23,"F",1,,23,0
2019,129543423,114326379,1,4,,"U",0,,,
2019,129543426,114326382,1,5,60,"M",1,,60,0
2019,129543431,114326384,1,5,55,"F",1,,55,0
2019,129548506,114321085,1,5,51,"M",1,,51,0
2019,129543435,114326388,0,,,"",,,,
2019,129543437,114326391,2,5,19,"M",0,,19,0
2019,129543438,114326392,1,5,25,"F",1,,20,30
2019,129543441,114326393,0,,,"",,,,
2019,129543443,114326395,1,5,32,"M",1,,32,0
2019,129543444,114326396,1,5,56,"M",1,,56,0
2019,129548510,114326397,1,5,30,"F",2,,30,0
2019,129548511,114326398,0,,,"",,,,
2019,129543448,114326402,1,5,46,"M",1,,46,0
2019,129543450,114326405,0,,,"",,,,
2019,129543454,114326409,0,,,"",,,,
2019,129543455,114326410,0,,,"",,,,
2019,129548522,114326412,1,5,27,"M",1,,27,0
2019,129543457,114326413,1,5,32,"M",1,,30,35
2019,129543458,114326413,2,5,32,"M",3,,30,35
2019,129543460,114326414,2,5,21,"M",1,,21,0
2019,129543459,114326414,1,5,23,"M",1,,23,0
2019,129543461,114326414,3,5,23,"M",1,,23,0
2019,129543464,114326417,1,5,68,"M",1,,68,0
2019,129543465,114326418,0,,,"",,,,
2019,129543467,114326420,1,5,39,"F",1,,39,0
2019,129543469,114326421,0,,,"",,,,
2019,129543470,114326423,1,5,36,"F",1,,36,0
2019,129543471,114326424,0,,,"",,,,
2019,129543474,114326426,2,5,45,"M",1,,45,0
2019,129543473,114326426,1,5,34,"F",1,,34,0
2019,129543477,114326428,1,5,40,"F",1,,40,0
2019,129543479,114326430,1,4,,"M",1,,,
2019,129543480,114326431,1,5,27,"F",1,,27,0
2019,129543482,114326434,1,5,35,"F",1,,35,0
2019,129543485,114326437,1,5,15,"M",1,,15,0
2019,129548533,114331110,0,,,"",,,,
2019,129543488,114326440,1,5,34,"M",1,,34,0
2019,129543489,114326440,2,5,58,"F",1,,58,0
2019,129543492,114326442,0,,,"",,,,
2019,129543493,114331113,0,,,"",,,,
2019,129543496,114326443,0,,,"",,,,
2019,129543501,114326445,0,,,"",,,,
2019,129543502,114326446,0,,,"",,,,
2019,129543507,114326448,2,5,63,"F",1,,63,0
2019,129543506,114326448,1,5,33,"F",1,,33,0
2019,129548535,114326450,1,5,21,"M",2,,21,0
2019,129548536,114331118,0,,,"",,,,
2019,129548537,114331119,1,5,36,"M",1,,36,0
2019,129548539,114326455,1,5,16,"F",1,,16,0
2019,129548540,114326455,2,5,13,"M",1,,13,0
2019,129543515,114326457,1,5,30,"M",1,,30,0
2019,129543517,114326459,1,5,63,"M",1,,63,0
2019,129543518,114326460,0,,,"",,,,
2019,129543522,114326463,1,5,29,"M",1,,29,0
2019,129543524,114326465,1,5,34,"F",1,,34,0
2019,129543529,114326469,1,5,38,"M",1,,38,0
2019,129543533,114326472,1,5,35,"M",1,,35,0
2019,129543534,114326472,2,5,36,"F",1,,36,0
2019,129543536,114326472,4,5,25,"M",1,,20,30
2019,129543535,114326472,3,5,34,"M",1,,34,0
2019,129543537,114326473,1,5,13,"M",1,,13,0
2019,129543542,114326476,2,5,22,"M",2,,22,0
2019,129543541,114326476,1,5,21,"F",2,,21,0
2019,129543547,114326482,0,,,"",,,,
2019,129548553,114326485,1,5,38,"M",1,,38,0
2019,129543552,114326487,1,5,44,"M",1,,44,0
2019,129548554,114331134,1,5,27,"M",1,,27,0
2019,129543555,114326489,1,5,36,"M",1,,36,0
2019,129543557,114326491,0,,,"",,,,
2019,129548556,114326494,1,5,56,"M",1,,56,0
2019,129543562,114326495,1,5,26,"M",1,,26,0
2019,129543563,114326496,0,,,"",,,,
2019,129543566,114326500,1,5,18,"M",1,,18,0
2019,129543570,114326503,1,5,29,"M",1,,29,0
2019,129548560,114326505,0,,,"",,,,
2019,129548561,114326506,0,,,"",,,,
2019,129543573,114326508,0,,,"",,,,
2019,129543575,114326510,1,5,30,"F",1,,30,0
2019,129548564,114326511,1,5,30,"M",1,,30,0
2019,129543578,114326513,0,,,"",,,,
2019,129543579,114326514,1,5,22,"M",1,,22,0
2019,129543582,114331146,1,5,15,"M",1,,15,0
2019,129543583,114326517,1,5,27,"M",1,,27,0
2019,129548569,114331148,1,5,21,"M",1,,18,25
2019,129543591,114326521,0,,,"",,,,
2019,129543593,114326522,0,,,"",,,,
2019,129543594,114326523,0,,,"",,,,
2019,129543596,114326526,1,5,24,"F",1,,24,0
2019,129543597,114326527,0,,,"",,,,
2019,129543598,114326528,1,5,43,"M",1,,43,0
2019,129543599,114326529,1,5,38,"M",1,,38,0
2019,129543600,114326530,1,5,24,"F",1,,18,30
2019,129543601,114326530,2,5,45,"F",1,,40,50
2019,129543604,114326531,1,5,28,"M",1,,28,0
2019,129543605,114326532,1,5,27,"M",1,,27,0
2019,129548581,114326535,1,5,31,"M",1,,31,0
2019,129543611,114326537,2,5,36,"M",1,,36,0
2019,129543610,114326537,1,5,32,"F",1,,32,0
2019,129543612,114326537,3,5,30,"M",3,,30,0
2019,129548584,114331166,1,4,,"U",0,,,
2019,129543616,114326540,1,5,14,"M",1,,14,0
2019,129543617,114326541,0,,,"",,,,
2019,129543618,114326542,1,4,,"M",1,,,
2019,129548588,114326543,1,5,26,"F",1,,26,0
2019,129548590,114326544,1,5,26,"F",1,,26,0
2019,129543620,114326545,1,5,21,"F",1,,21,0
2019,129543621,114326546,1,5,36,"M",3,,36,0
2019,129548593,114326547,1,5,30,"M",1,,30,0
2019,129543622,114326548,1,5,39,"F",1,,39,0
2019,129548596,114326549,1,5,38,"F",1,,38,0
2019,129543624,114326551,1,5,39,"M",2,,39,0
2019,129548601,114326552,1,5,18,"M",3,,18,0
2019,129543625,114326553,0,,,"",,,,
2019,129543627,114326554,0,,,"",,,,
2019,129543628,114326555,0,,,"",,,,
2019,129543629,114326556,0,,,"",,,,
2019,129543630,114326557,0,,,"",,,,
2019,129543632,114326558,0,,,"",,,,
2019,129548610,114331191,0,,,"",,,,
2019,129543634,114326559,0,,,"",,,,
2019,129543637,114326562,1,5,26,"M",1,,26,0
